"company_name","website","industry","Enrich Company","Name","Website","Employee Count","Size","Description","Industry","Url","Type","Country","Founded","Locality","Address - Locations","Last Refresh","Follower Count"
"SEL (Schweitzer Engineering)","selinc.com","Grid/Transmission","Schweitzer Engineering Laboratories (SEL)","Schweitzer Engineering Laboratories (SEL)","http://www.selinc.com",6802,"5,001-10,000 employees","SEL is a globally recognized designer and manufacturer of products and solutions that make electric power safer, more reliable, and more economical.


Legacy

Over forty years after introducing the first digital protective relay, our devices, software, and systems are found in 173 countries around the world.


Customer Focus

From our headquarters in Pullman, Washington, we partner with public utilities and private industry all over the world to offer the industry’s top, 10-year warranty and no-cost technical support for as long as our products remain in service.


Impact

SEL innovations continue to advance the global power grid—modernizing and protecting access to power for an increasingly diverse array of communities and global partners.


Follow us to learn more about the latest innovations and insights in the industry as we make the power grid and the critical devices within it smarter, more sustainable, and more resilient.","Utilities","https://www.linkedin.com/company/sel","Privately Held","US","1982","Pullman, WA","2350 NE Hopkins Court, Pullman, WA 99163, US","2025-12-12T16:50:01.736Z",269063
"Hubbell","hubbell.com","Grid/Transmission","Hubbell Incorporated","Hubbell Incorporated","https://www.hubbell.com/",7382,"10,001+ employees","Hubbell Incorporated is a leading manufacturer of utility and electrical solutions that help build more reliable, resilient, and renewable energy infrastructure. The company manufactures high-quality critical infrastructure solutions strategically aligned around clean energy megatrends, with a focus on grid modernization, “Electrification of Everything”, and energy efficiency. 
With over 135 years in business and more than 17,000 employees worldwide, Hubbell has the experience and expertise to deliver best-in-class solutions that electrify economies and energize communities.","Appliances, Electrical, and Electronics Manufacturing","https://www.linkedin.com/company/hubbellincorporated","Public Company","US",,"Shelton, Connecticut","40 Waterview Dr., Shelton, Connecticut 06484, US","2026-02-03T13:29:07.921Z",123750
"Valmont Industries","valmontutility.com","Grid/Transmission","Valmont Industries, Inc.","Valmont Industries, Inc.","http://www.valmont.com",5058,"10,001+ employees","For nearly 80 years, Valmont has been a global leader that provides products and solutions to support vital infrastructure and advance agricultural productivity. We are committed to customer-focused innovation that delivers lasting value. 

Valmont serves two primary segments — agriculture and infrastructure — with seven markets we serve: Utility, Lighting and Transportation, Telecom, Solar, Coatings, Irrigation and Ag Tech. We manufacture products in 83 facilities spread across six continents, and we do business in over 100 countries. 

Learn more about how we’re Conserving Resources. Improving Life. at valmont.com.

Valmont Industries Inc. (VMI) is publicly traded on the NYSE.","Manufacturing","https://www.linkedin.com/company/valmontindustriesinc","Public Company","US","1946","Omaha, Nebraska","15000 Valmont Plaza, Omaha, Nebraska 68154, US","2026-01-30T06:00:22.729Z",236204
"Arcosa","arcosa.com","Grid/Transmission","Arcosa Inc.","Arcosa Inc.","https://www.arcosa.com",1729,"5,001-10,000 employees","Arcosa, Inc. is a provider of infrastructure-related products and solutions with leading brands serving construction, engineered structures, and transportation markets. 

Our individual businesses have built reputations for quality, service, and operational excellence over decades. Arcosa serves a broad spectrum of infrastructure-related markets and is strategically focused on driving organic and disciplined acquisition growth to capitalize on the fragmented nature of many of the industries in which we operate. With Arcosa’s current platform of businesses and additional growth opportunities, we are well- aligned with key market trends, such as the replacement and growth of aging transportation infrastructure, the continued shift to renewable power generation, and the expansion of new transmission, distribution, and telecommunications infrastructure. Our common stock is traded on the New York Stock Exchange under the symbol ACA.","Construction","https://www.linkedin.com/company/arcosa-inc","Public Company","US",,"Dallas, Texas","500 N Akard St, Suite 400, Dallas, Texas 75201, US","2026-01-30T06:29:40.649Z",19775
"Preformed Line Products","plp.com","Grid/Transmission","PLP","PLP","http://www.plp.com",1889,"1,001-5,000 employees","PLP protects the world’s most critical connections by creating stronger and more reliable networks. The company’s precision-engineered solutions are trusted by energy and communications providers worldwide to perform better and last longer. With locations in over 20 countries, PLP works as a united global corporation, delivering high-quality products and unparalleled service to customers around the world.","Appliances, Electrical, and Electronics Manufacturing","https://www.linkedin.com/company/plp","Public Company","US",,"Cleveland, OH","660 Beta Drive, Cleveland, OH 44143, US","2026-01-30T05:39:45.029Z",23650
"MacLean Power Systems","macleanpower.com","Grid/Transmission","MacLean Power Systems","MacLean Power Systems","http://www.macleanpower.com",940,"1,001-5,000 employees","MacLean Power Systems (MPS), headquartered in Fort Mill, SC, is LEADING THE WAY in delivering innovative, reliable, and resilient solutions for the electric utility, telecommunications, and civil infrastructure markets.

Since 1986, we’ve grown from a small subsidiary into a trusted industry leader—engineering and manufacturing the mission-critical components that keep the grid strong and communities powered.

With over 1,600 team members and nine production facilities across North America, MPS designs and delivers thousands of high-performance products, including insulators, surge arresters, anchoring systems, and pole line hardware. Our vertically integrated operations ensure consistent quality, dependable supply, and lasting performance across every product we make.

At MPS, we’re LEADING THE WAY in building a stronger, more resilient future—through advanced manufacturing, safety-first practices, and an unrelenting commitment to excellence.","Utilities","https://www.linkedin.com/company/maclean-power-systems","Privately Held","US","1986","Fort Mill, South Carolina","481 Munn Rd E, 300, Fort Mill, South Carolina 29715, US","2026-01-10T04:01:46.118Z",13046
"NGK-Locke","ngk-locke.com","Grid/Transmission","NGK Locke Inc","NGK Locke Inc","http://www.ngk-locke.com/",23,"2-10 employees","NGK-LOCKE, INC. is a company specializing in the supply of insulator products for transmission lines and substations. They offer both polymer and porcelain insulators manufactured by their polymer plant in Japan and OEM partners in China and India. The company's main office is located in Virginia Beach, VA, with branch offices in various locations. NGK-LOCKE tests products received from their OEM partners to ensure they meet NGK standards before adding them to their inventory, providing timely delivery of porcelain products to customers.","Utilities","https://www.linkedin.com/company/ngk-locke-inc",,"US",,"Houston, Texas","5333 Westheimer Rd, Houston, Texas 77056-5411, US","2026-01-14T01:30:57.919Z",96
"Sediver","sediver.com","Grid/Transmission","SEDIVER","SEDIVER","https://www.sediver.com",287,"501-1,000 employees","For 75 years Sediver has specialized in overhead line insulation technology - research, design, manufacturing, testing and supply of insulators for AC and DC applications designed to perform under all kind of environmental conditions.

Through strong R&D investment, Sediver has kept on pioneering solutions to answer technical challenges and environment constraints.
Sediver quality of products is confirmed by outstanding track record and over than 600 million toughened glass insulators in 150 countries.

HVAC applications - Sediver toughened glass insulator
High quality toughened glass insulators for all environmental conditions

HVDC applications - Sediver HRTG 
Sediver developed an exclusive technical solution for DC

Solution for extreme pollution - Sedicoat RTV coated glass insulator
Eliminate the need for periodic washing and the risk of pollution related flashovers

Technical consultancy services
Sediver team of experts provide unique technical support throughout all stages of line insulation","Appliances, Electrical, and Electronics Manufacturing","https://www.linkedin.com/company/sediver","Privately Held","FR",,"Courbevoie, Île-de-France","9/11, Allée de l'arche, Tour Egée, Courbevoie, Île-de-France 92400, FR","2026-01-05T09:10:48.941Z",5391
"LAPP Insulators","lappinsulators.com","Grid/Transmission","LAPP INSULATORS","LAPP INSULATORS","http://leroy.lappinsulator.com",136,"1,001-5,000 employees","LAPP Insulators is the leading manufacturer of engineered high voltage insulators, founded in 1916 by John Lapp in LeRoy New York.  Lapp Insulators global sales and references span more than 70 countries. Although we have grown into a global manufacturer we've maintained our traditional manufacturing roots in LeRoy, New York.","Appliances, Electrical, and Electronics Manufacturing","https://www.linkedin.com/company/lapp-insulators-llc","Privately Held","US","1916","Le Roy, New York","130 Gilbert St, Le Roy, New York 14482, US","2025-11-27T21:58:08.779Z",4322
"PPC Insulators","ppcinsulators.com","Grid/Transmission","PPC INSULATORS","PPC INSULATORS","http://www.ppcinsulators.com",61,"1,001-5,000 employees","ABOUT PPC INSULATORS

PPC INSULATORS has over one hundred years of experience and is one of the world's leading manufacturer and supplier of state-of-the-art electrical porcelain insulators for overhead transmission lines, substations and electrostatic precipitator applications. We serve customers across the globe who are involved in the energy and power sectors. 

PPC plant's history dates back to 1887! With over a century of manufacturing knowledge we have evolved and gained valuable experience to enable us to address the market requirements; our advanced production technology and guaranteed quality enables us to exceed our customers' expectations with sustainable insulation solutions that range from low-, high-, extra-high- up to ultra-high voltage (up to 800kV DC & 1200kV AC) applications.

PPC'S GLOBAL FOOTPRINT

PPC INSULATORS has seven dedicated manufacturing facilities based in Europe, Asia & Latin America and ten sales locations spread across the globe, led by highly qualified local representatives. Our global presence gives us close proximity to our customers, enabling us to provide a quick and competent response to customers' requirements.

PPC'S PRODUCTS

PPC INSULATORS has been an approved supplier of electrical porcelain insulators for numerous electrical utilities worldwide. Our products are in strict compliance with the international norms and standards. 

Our range of insulation designs include tailor-made solutions developed in partnership with PPC's engineers and the customer, focused on meeting customer-specific requirements. It is our goal to establish strong relationships and exceed customer's expectations by offering world class products and services to the high-voltage industry.

PPC INSULATORS - ELECTRIFYING THE WORLD","Appliances, Electrical, and Electronics Manufacturing","https://www.linkedin.com/company/ppc-insulators-group","Privately Held","AT","1887","Vienna","Plankengasse 7, Vienna, 1010, AT","2026-01-30T06:17:32.023Z",3681
"Victor Insulators","victorinsulators.com","Grid/Transmission","Victor Insulators Inc","Victor Insulators Inc","http://www.victorinsulators.com",24,"51-200 employees","Victor manufactures the widest product line of any North American insulator manufacturer. The manufacturing process produces insulators ranging in weight from a few ounces to hundreds of pounds and application voltages from hundreds of volts to hundreds of thousands of volts. Insulators are manufactured from standard strength silica porcelain, high strength alumina porcelain, HDPE and silicone rubber.

All porcelain products are manufactured using wet process porcelain to ensure reliable, trouble free operation for the life of the installation of the product. Insulators are available in two porcelain classes – standard strength silica porcelain for normal applications and high strength alumina porcelain for severe duty.
 
Ceramic processing is controlled by a highly trained staff of professional engineers dedicated to ensuring that product quality remains our number one priority. Victor is continuously updating manufacturing methods and equipment and participates in research programs with major universities to ensure that we remain at the forefront of insulator technology.","Appliances, Electrical, and Electronics Manufacturing","https://www.linkedin.com/company/victor-insulators-inc","Privately Held","US","1893","Victor, New York","280 Maple Ave, Victor, New York 14564-1385, US","2026-01-30T05:37:03.855Z",1133
"Trench Group","trench-group.com","Grid/Transmission","Trench Group","Trench Group","https://trench-group.com/",764,"1,001-5,000 employees","As Trench Group, we are sage and VISIONARY INNOMAKERS leading the sustainable transformation of the electric power industry.
We support our business partners in their transition to a greener future by offering the most complete, advanced, and sustainable portfolio of high-voltage products and solutions.
We aim to leave a powerful and respectuos footprint in the market that we lead and the world we live in.
Find more about who we are and discover our complete portfolio of Instrument Transformers, Bushings and Coils at www.trench-group.com","Utilities","https://www.linkedin.com/company/trench-group","Privately Held","DE",,"Berlin, Berlin","Sachsendamm 63-64, Berlin, Berlin 10829 , DE","2025-12-15T06:58:22.356Z",19789
"Tridelta Meidensha","tridelta-meidensha.de","Grid/Transmission","Tridelta Meidensha GmbH","Tridelta Meidensha GmbH","http://tridelta-meidensha.de/en",30,"51-200 employees","Tridelta Meidensha GmbH is a leading manufacturer of high- and medium-voltage surge arresters made in Germany. From our site in Hermsdorf, we develop and produce reliable solutions that protect power grids and industrial plants around the world.

Our portfolio covers a wide range of applications – from distribution networks to transmission systems and demanding industrial environments. Customers value our short and dependable delivery times, even for project-specific designs and special ratings.

With decades of experience in materials, design and testing, we combine German engineering with a strong focus on quality, safety and long-term performance. All key process steps are concentrated in-house, enabling us to react quickly, keep delivery promises and continuously improve our products.

Whether you are planning a new installation or upgrading existing assets, Tridelta Meidensha provides surge arresters, technical support and service that help you increase availability, reduce maintenance efforts and protect your investment in critical electrical infrastructure.","Electrical Equipment Manufacturing","https://www.linkedin.com/company/tridelta-meidensha-gmbh","Privately Held","DE",,"Hermsdorf","3 Marie-Curie-Straße, Hermsdorf, 07629, DE","2026-01-30T06:18:29.824Z",3635
"Itron","itron.com","Grid/Transmission","Itron, Inc.","Itron, Inc.","http://www.itron.com",5780,"5,001-10,000 employees","Itron enables utilities and cities to safely, securely and reliably deliver critical infrastructure services to communities in more than 100 countries. Our proven portfolio of smart networks, software, services, meters and sensors helps our customers better manage energy and water for the people they serve.","Utilities","https://www.linkedin.com/company/itroninc","Public Company","US","1977","Liberty Lake, Washington","2111 North Molter Road, Liberty Lake, Washington 99019, US","2026-02-03T17:04:07.624Z",112632
"Landis+Gyr","landisgyr.com","Grid/Transmission","Landis+Gyr","Landis+Gyr","http://www.landisgyr.com",5044,"5,001-10,000 employees","Landis+Gyr is a global energy technology leader, delivering intelligent solutions that connect devices, data, and decisions across the grid. Trusted by more than 3,500 utilities worldwide, we transform traditional devices into intelligent, networked sensors, giving utilities real-time grid visibility and system control. With these combined insights, electric, gas, and water companies can anticipate demand, optimize operations, and deliver energy that’s more reliable, resilient, accessible, safe, and sustainable for everyone. 

More information is available at www.landisgyr.com.   
Contact Us: https://www.landisgyr.com/contact/ 

Follow us on X: @LandisGyr 
Like us on Facebook: https://www.facebook.com/LandisGyr/ 
View our latest videos on YouTube: https://www.youtube.com/c/landisgyrofficial","Appliances, Electrical, and Electronics Manufacturing","https://www.linkedin.com/company/landis","Public Company","DE","1896","Cham","Alte Steinhauserstrasse 18, Cham, 6330, CH","2026-01-30T06:32:28.670Z",114298
"Prysmian Group","prysmian.com","Grid/Transmission","Prysmian","Prysmian","http://www.prysmian.com",14582,"10,001+ employees","Prysmian is a global cabling solutions provider leading the energy transition and digital transformation. By leveraging its wide geographical footprint and extensive product range, its track record of technological leadership and innovation, and a strong customer base, the company is well-placed to capitalise on its leading positions and win in new, growing markets. Prysmian’s business strategy perfectly matches key market drivers by developing resilient, high-performing, sustainable and innovative cable solutions in the segments of Transmission, Power Grid, Electrification and Digital Solutions. Prysmian is a public company listed on the Italian Stock Exchange, with almost 150 years of experience, over 33,000 employees, 109 plants and 27 R&D centres in over 50 countries, and sales of over €17 billion in 2024.","Manufacturing","https://www.linkedin.com/company/prysmian","Public Company","IT","1872","Milan, Italy","Via Chiese 6, Milan, Italy 20126, IT","2026-02-03T13:03:35.857Z",522906
"Nexans","nexans.com","Grid/Transmission","Nexans","Nexans","http://www.nexans.com",8694,"10,001+ employees","For over a century, Nexans has played a crucial role in the electrification of the planet and is committed to electrifying the future. With approximately 28,500 people in 41 countries, the Group is paving the way to a new world of safe, sustainable and decarbonized electricity that is accessible to everyone. In 2024, Nexans generated €7.1 billion in standard sales. The Group is a leader in the design and manufacturing of cable systems and services across four main business areas: PWR-Transmission, PWR-Grid, PWR-Connect and Industry & Solutions. Nexans was the first company in its industry to create a Foundation supporting sustainable initiatives, bringing access to energy to disadvantaged communities worldwide. The Group is recognized as a global leader on climate action and has committed to Net-Zero emissions by 2050 aligned with the Science Based Targets initiative (SBTi).","Manufacturing","https://www.linkedin.com/company/nexans","Public Company","FR",,"Courbevoie, Hauts-de-Seine","4 allée de l'Arche, Courbevoie, Hauts-de-Seine 92400, FR","2026-02-03T16:17:55.518Z",231950
"Southwire","southwire.com","Grid/Transmission","Southwire Company","Southwire Company","http://www.southwire.com",4602,"5,001-10,000 employees","Southwire is one of the world’s leading developers, manufacturers and suppliers of building wire and utility cable, as well as the tools used in their installation. As such, we are continually improving our products, studying how they’re used in the field, and assessing the needs of our customers to find new and better ways to solve the problems facing the industry. We strive to ensure that every product we develop helps increase safety, improve productivity, reduce manpower, save time and save money — both on and off the jobsite. After all, we don’t just want to produce the most wire products. We want to produce the best wire products.","Appliances, Electrical, and Electronics Manufacturing","https://www.linkedin.com/company/southwire-company","Privately Held","US","1950","Carrollton, GA","One Southwire Drive, Carrollton, GA 30119, US","2026-02-03T15:51:23.887Z",84969
"LS Cable & System","lscns.co.kr","Grid/Transmission","LS Cable & System","LS Cable & System","https://www.lscns.co.kr/en/main.asp",1605,"5,001-10,000 employees","LS Cable & System | Connecting the World with Smarter, Greener Cable Solutions

LS Cable & System (LS C&S) is a global leader in power and communication cable solutions, driving the future of energy transition, electrification, and digital connectivity.

Headquartered in Anyang, Korea, with advanced domestic plants in Gumi, Donghae, and Indong, we operate over 60 production sites, sales offices, and subsidiaries across 20 countries, including the United States, China, ASEAN, Egypt, and Poland. Our expansive global footprint ensures reliable service and localized support for customers worldwide.

We deliver state-of-the-art products and engineering services that power the world’s most critical infrastructure:

Submarine & HVDC cables for renewable energy and offshore wind

Extra-high voltage transmission for long-distance, low-loss power delivery

High-temperature superconducting cables for efficient urban grids

AI data center and communication solutions for the digital era

Our customers include utilities, EPCs, heavy electric equipment makers, telecom carriers, and global technology companies who rely on LS C&S to accelerate carbon neutrality, energy security, and sustainable growth.

Recognized for innovation and engineering excellence, we are pioneering solutions that connect industries, communities, and people—helping to shape a smarter, greener, and more connected world.

Recognized for their sophisticated engineering and innovation, LS Cable & System products are sparking changes in everyday lives. 
To learn more, please visit:

Website: http://www.lscns.com/en/main.asp 
YouTube: https://www.youtube.com/channel/UCHb_DcXg4yKfIBBqF0X0-IA/featured","Manufacturing","https://www.linkedin.com/company/lscns","Privately Held","KR","1962","Anyang-si, Gyeonggi-do","LS TOWER, 127LS ro, Dongan-gu, Anyang-si, Gyeonggi-do 431-848, KR","2026-02-04T11:20:14.348Z",37116
"Encore Wire","encorewire.com","Grid/Transmission","Encore Wire Corp","Encore Wire Corp","https://linktr.ee/encorewire",656,"1,001-5,000 employees","Encore Wire (www.encorewire.com), a Prysmian Brand is a leading manufacturer of residential, commercial and industrial copper and aluminum electrical wire and cable solutions. Encore Wire’s 460-acre single-campus and over 3.5 million sq. ft. under roof allows for deep inventory levels and unmatched delivery times. Our innovative wire pulling solutions, award-winning colored wire and Metal-Clad and Armored Clad SmartColorID identification system promote cost and labor savings and safety.","Appliances, Electrical, and Electronics Manufacturing","https://www.linkedin.com/company/encore-wire-corp-ew3-","Privately Held","US","1989","McKinney, TX","1329 Millwood Rd., McKinney, TX 75069, US","2025-11-27T22:20:44.795Z",18362
"Resilient Structures","resilientstructures.com","Grid/Transmission","❌ Company Not Found",,,,,,,,,,,,,,
"Trystar","trystar.com","Grid/Transmission","Trystar","Trystar","http://www.trystar.com",461,"501-1,000 employees","Trystar is at the forefront of advancing power solutions, charged and driven by a committed, dynamic team, tackling complex challenges, and creating innovative solutions. Safety and integrity aren’t just buzzwords.  They are the north star guiding us as we aspire to wow our customers every day.  We’ve created power solutions that are not only durable and unique but are also the result of serious teamwork from every corner of our organization. Individually and collectively, every team member at Trystar plays for each other and strives to deliver unmatched value and 100% accuracy to our customers every single day.  

As a big name and pioneer in power solutions, we’re not just part of the power conversation – we’re shaping its future, and we’re doing so across diverse industry sectors including utilities, data centers, healthcare, entertainment, education, government, and commercial construction – just to name a few!   We’re committed to growing and evolving our product lineup to stay on top of the game and that includes leaning into sustainable, resilient, and renewable energy solutions.

Our cutting-edge headquarters in Faribault, MN is partially solar- and wind-powered by our own microgrid!  You’ll find that we’re also pushing boundaries across the country at our additional facilities in Troy, MI; Houston, TX; Merrimack, NH; Burnsville, MN; and Murfreesboro, TN. Together, we are Trystar, where we power the future and nurture innovation for a brighter tomorrow.","Manufacturing","https://www.linkedin.com/company/trystar","Privately Held","US","1991","Faribault, MN","15765 Acorn Trail, Faribault, MN 55021, US","2026-01-02T23:45:07.688Z",10091
"OSI (Open Systems International)","osii.com","Grid/Transmission","Aspen Technology","Aspen Technology","http://www.aspentech.com",4057,"1,001-5,000 employees","AspenTech is a global software leader helping industries at the forefront of the world’s dual challenge meet the increasing demand for resources from a rapidly growing population in a profitable and sustainable manner. AspenTech solutions address complex environments where it is critical to optimize the asset design, operation and maintenance lifecycle. Through our unique combination of deep domain expertise and innovation, customers in asset-intensive industries can run their assets safer, greener, longer and faster to improve their operational excellence. To learn more, visit AspenTech.com.","Software Development","https://www.linkedin.com/company/aspen-technology","Public Company","US",,"Bedford, MA","Worldwide HQ, 20 Crosby Drive, Bedford, MA 01730, US","2026-02-03T13:39:48.398Z",220854
"Survalent Technology","survalent.com","Grid/Transmission","Survalent","Survalent","https://www.survalent.com/",194,"51-200 employees","Survalent (survalent.com) is the most trusted provider of fully integrated advanced distribution management systems (ADMS) for electric, renewable energy, oil & gas, water/wastewater, and transit utilities across the globe.

Over 800 customers in 40 countries have implemented the SurvalentONE platform to effectively operate, monitor, analyze, restore, and optimize operations. By supporting critical utility operations with a fully integrated solution, our customers have significantly improved operational efficiencies, customer satisfaction, and network reliability. Our full solution suite includes:

•	ADMS
•	SCADA
•	Outage Management Applications
•	Distribution Automation Applications
•	Analysis & Forecasting Applications
•	Demand Response Applications
•	Substation Automation
•	DERMS
•	Renewables Management System

This is the official Survalent LinkedIn page. Other official Survalent channels are: 

•	Our website: https://www.survalent.com 
•	X (Survalent): https://x.com/survalent
•	X (Utiliverse): https://x.com/utiliverse
•	Bluesky: https://bsky.app/profile/survalent.bsky.social

Any information shared on unofficial pages or by other accounts claiming to represent Survalent are not endorsed by us and should be fact-checked for accuracy. In case of any queries, contact us (https://www.survalent.com/contact/). 

Survalent is a registered trademark. Note that product & company names mentioned herein may be trademarks or registered trademarks of their respective owners.","Software Development","https://www.linkedin.com/company/survalent-technology","Privately Held","CA","1964","Brampton, Ontario","7965 Heritage Road, Brampton, Ontario L6Y 5X5, CA","2026-02-03T15:17:19.886Z",7676
"NovaTech Automation","novatechautomation.com","Grid/Transmission","NovaTech Automation","NovaTech Automation","https://www.novatechautomation.com/",178,"51-200 employees","NovaTech Automation produces the easiest to use and best supported automation products and solutions for electric utilities.  All of our products - the Orion family of automation platforms, Bitronics instrumentation for power measurement and display, and Kronos clocks for precise time synchronization - are backed by a 10-year warranty.
These products are at the core of our engineered systems that can be found in the substation, on pole tops, in the enterprise, and at the grid edge.
Our mission to accelerate the evolution and decarbonization of the power grid is reflected in our intentional commitment to Net-Zero operations by 2050.","Utilities","https://www.linkedin.com/company/novatechautomation","Privately Held","US","1982","Lenexa, Kansas","13555 W 107th St, Lenexa, Kansas 66215, US","2026-01-30T06:13:16.339Z",8110
"Stella-Jones","stella-jones.com","Grid/Transmission","Stella-Jones","Stella-Jones","https://www.stella-jones.com/en-CA",1074,"1,001-5,000 employees","Stella-Jones is a leading North American manufacturer of products focused on supporting infrastructure that are essential to the delivery of electrical distribution and transmission, and the operation and maintenance of railway transportation systems. It supplies the continent’s major electrical utilities companies with treated wood and steel utility poles and steel lattice towers, as well as North America’s Class 1, short line and commercial railroad operators with treated wood railway ties and timbers. It also supports infrastructure 
with industrial products, namely timbers for railway bridges, crossings and construction, marine and foundation 
pilings, and coal tar-based products. Additionally, the Company manufactures and distributes premium treated residential lumber and accessories to Canadian and American retailers for outdoor applications, with a significant portion of the business devoted to servicing Canadian customers through its national manufacturing and distribution network.","Manufacturing","https://www.linkedin.com/company/stella-jonesinc","Public Company","CA","1992","Montreal, Quebec","3100 Boulevard de la Côte-Vertu, 300, Montreal, Quebec H4R 2J8, CA","2026-02-03T07:25:09.734Z",28904
"Koppers","koppers.com","Grid/Transmission","Koppers Inc.","Koppers Inc.","http://www.koppers.com",1062,"1,001-5,000 employees","Koppers, headquartered in Pittsburgh, Pennsylvania, is a global wood preservation technology company that creates safe and environmentally responsible solutions to solve our customer’s most important challenges.  Our products and services are used in a variety of niche applications in a diverse range of end-markets including railroad, specialty chemical, utility, residential lumber, agriculture, aluminum, steel, rubber and construction industries.  With more than 2,100 employees, we maintain a global manufacturing and distribution network, with facilities in North America, South America, Australasia, China and Europe. 

Koppers is committed to living a culture of Zero Harm that places the care of our people, our environment and our communities first at all times. The company is also a member of the American Chemistry Council and dedicated to adopting its Responsible Care initiative at all of our locations worldwide.","Chemical Manufacturing","https://www.linkedin.com/company/koppers-inc.","Public Company","US","1988","Pittsburgh, PA","436 Seventh Avenue, Pittsburgh, PA 15219, US","2026-01-30T06:13:07.942Z",18744
"Sabre Industries","sabreindustries.com","Grid/Transmission","Sabre Industries, Inc.","Sabre Industries, Inc.","http://www.sabreindustries.com",1199,"1,001-5,000 employees","Sabre Industries’ culture of innovation is the driving force behind our world-class utility and telecom solutions. We are a fully-integrated provider of highly-engineered, mission-critical structures and components to the utility and telecom industries with an acute focus on efficiency, new technologies and sustainability. But, it’s how we do it that sets us apart.

Our work powers the communities we live in and provides crucial electrical and communication infrastructure. To that end, the manufacturing processes we employ at our state-of-the-art facilities allow us to execute world-class solutions for our customers. We deliver these solutions through sustainable methods with recyclable American-made products. This positively impacts our customers, our teammates and communities we serve.","Utilities","https://www.linkedin.com/company/sabre-industries-inc-","Privately Held","US","1977","Alvarado, TX","Sabre Industries, Inc, 8653 E. Highway 67, Alvarado, TX 76009, US","2026-01-13T10:55:22.602Z",20049
"StressCrete Group","scgrp.com","Grid/Transmission","StressCrete Group","StressCrete Group","https://scgrp.com/",200,"201-500 employees","Who We Are
We are a family business focused on creating opportunities for our employees and improving the communities we serve. We are building the foundation of enhanced, more livable cities.  StressCrete Group services multiple market segments through four divisions. Our head office is located in Burlington, ON, and we are home to over 450 employees operating in multiple facilities across North America.

As North America’s premier street lighting infrastructure company, we have been the industry leader for 70 years, specializing in spun concrete poles, metal poles, and outdoor decorative LED lighting. However, StressCrete Group is more than just lights and poles, we are forming the foundation for the smart cities of tomorrow, by integrating 5G Telecommunications equipment and EV chargers into our existing products.

What Makes Us Different
Culture, opportunity, and growth. Our open and respectful culture allows for access to management from all levels. We have an aggressive growth strategy and provide a challenging environment, and in return, you will be provided with the opportunity to take your career to new heights.","Manufacturing","https://www.linkedin.com/company/stresscrete-group","Privately Held","CA","1953","Burlington, Ontario","840 Walkers Line, Burlington, Ontario L7R 3X9, CA","2026-02-07T11:38:21.348Z",2572
"Arteche","arteche.com","Grid/Transmission","Arteche","Arteche","https://www.arteche.com",1375,"1,001-5,000 employees","The Arteche Group, with 75 years of experience in the electric power industry, offers high-tech solutions and equipment, with a complete range of instrument transformers, auxiliary relays, protection, measurement and control equipment, energy quality solutions and substation automation systems. Arteche is an international benchmark with equipment operating in over 150 countries, with companies in Europe, America, Asia and Oceania, and a service with more than 80 technical-commercial offices.","Electrical Equipment Manufacturing","https://www.linkedin.com/company/arteche","Privately Held","ES","1946","Mungia, Basque Country","Derio bidea, 28, Mungia, Basque Country 48100, ES","2026-02-01T23:20:01.584Z",64234
"RITZ Instrument Transformers","rfritz.de","Grid/Transmission","❌ Company Not Found",,,,,,,,,,,,,,
"WESCO International","wesco.com","Grid/Transmission","Wesco","Wesco","http://www.wesco.com",11948,"10,001+ employees","At Wesco, we believe life should run smoothly. As a leading provider of business-to-business distribution, logistics services and supply chain solutions, we create a world that you can depend on. Harnessing 100 years of ingenuity and expertise, we increase profitability, improve productivity and mitigate risk for approximately 150,000 customers worldwide. With millions of products and locations in more than 50 countries, Wesco is your partner in progress.

Our company’s greatest asset is our people. From our corporate and field offices to our distribution sites, Wesco employs over 20,000 professionals around the globe. We’re committed to fostering diversity and inclusion across our workforce by embracing the unique perspectives, authenticity, and individuality our team members contribute to the company.

Headquartered in Pittsburgh, Wesco is a publicly traded (NYSE: WCC) FORTUNE 500 company with 2023 net sales of $22.4 billion.","Wholesale","https://www.linkedin.com/company/wesco","Public Company","US",,"Pittsburgh, Pennsylvania","225 W Station Square Dr, Pittsburgh, Pennsylvania 15219, US","2026-02-03T15:36:23.631Z",224073
"Graybar Electric","graybar.com","Grid/Transmission","Graybar","Graybar","https://www.graybar.com",8043,"5,001-10,000 employees","Graybar, a Fortune 500 corporation and one of the largest employee-owned companies in North America, is a leader in the distribution of high quality electrical, communications and data networking products, and specializes in related supply chain management and logistics services. Through its network of 290 North American distribution facilities, it stocks and sells products from thousands of manufacturers, helping its customers power, network and secure their facilities with speed, intelligence and efficiency. For more information, visit www.graybar.com or call 1-800-GRAYBAR.","Wholesale","https://www.linkedin.com/company/graybar","Privately Held","US","1869","St. Louis, Missouri","34 N. Meramec Ave, St. Louis, Missouri 63105, US","2026-02-03T17:14:35.454Z",85188
